"objectId","objectName","Activity","Description"
"131689","Travail_Maison","marche",""
"Point","Latitude (degrés)","Longitude (degrés)","Altitude (m)","Relèvement (degrés)","Vitesse (m/s)","Durée"
"172","43.623619","3.867599","92.19999694824219","0.0","0","2014-04-07T16:27:57.865Z"
"173","43.62373","3.867544","92.0999984741211","340.2037048339844","13.2664","2014-04-07T16:27:58.853Z"
"174","43.62373","3.867544","92.0999984741211","0.0","0","2014-04-07T16:27:58.859Z"
"175","43.623837","3.867497","92.0","342.3025817871094","11.9643","2014-04-07T16:27:59.902Z"
"176","43.623837","3.867497","92.0","0.0","0","2014-04-07T16:27:59.905Z"
"177","43.623933","3.867447","92.5","339.2756652832031","12.0933","2014-04-07T16:28:00.848Z"
"178","43.623933","3.867447","92.5","0.0","0","2014-04-07T16:28:00.861Z"
"179","43.624026","3.867396","92.30000305175781","338.2791442871094","11.4902","2014-04-07T16:28:01.829Z"
"180","43.624026","3.867396","92.30000305175781","0.0","0","2014-04-07T16:28:02.356Z"
"181","43.624119","3.867356","92.9000015258789","342.6487731933594","20.8984","2014-04-07T16:28:02.874Z"
"182","43.624203","3.867323","92.80000305175781","344.0719909667969","9.5714","2014-04-07T16:28:03.888Z"
"183","43.624335","3.867255","93.0","339.4829406738281","16.641","2014-04-07T16:28:04.829Z"
"184","43.624335","3.867255","93.0","0.0","0","2014-04-07T16:28:04.843Z"
"185","43.624441","3.867202","93.0","340.0381164550781","12.7726","2014-04-07T16:28:05.824Z"
"186","43.624441","3.867202","93.0","0.0","0","2014-04-07T16:28:05.837Z"
"187","43.624546","3.867163","93.5","344.900146484375","11.9754","2014-04-07T16:28:06.846Z"
"188","43.624546","3.867163","93.5","0.0","0","2014-04-07T16:28:07.372Z"
"189","43.624637","3.867105","93.5","335.1558532714844","23.3578","2014-04-07T16:28:07.849Z"
"190","43.624637","3.867105","93.5","0.0","0","2014-04-07T16:28:07.852Z"
"191","43.624741","3.867049","93.5999984741211","338.6368103027344","12.7386","2014-04-07T16:28:08.826Z"
"192","43.624741","3.867049","93.5999984741211","0.0","0","2014-04-07T16:28:08.832Z"
"193","43.624839","3.86701","94.4000015258789","343.8760070800781","10.4366","2014-04-07T16:28:09.918Z"
"194","43.624839","3.86701","94.4000015258789","0.0","0","2014-04-07T16:28:09.921Z"
"195","43.624934","3.86697","95.0","342.99298095703125","12.0894","2014-04-07T16:28:10.834Z"
"196","43.625005","3.866938","94.5999984741211","341.8713684082031","5.1846","2014-04-07T16:28:12.435Z"
"197","43.625101","3.866902","94.80000305175781","344.7618103027344","25.3549","2014-04-07T16:28:12.871Z"
"198","43.625101","3.866902","94.80000305175781","0.0","0","2014-04-07T16:28:12.884Z"
"199","43.62519","3.866879","95.0","349.36773681640625","10.6919","2014-04-07T16:28:13.825Z"
"200","43.62519","3.866879","95.0","0.0","0","2014-04-07T16:28:13.840Z"
"201","43.625277","3.866841","95.5999984741211","342.3963623046875","10.0208","2014-04-07T16:28:14.852Z"
"202","43.625277","3.866841","95.5999984741211","0.0","0","2014-04-07T16:28:14.873Z"
"203","43.625365","3.866805","95.5","343.449462890625","8.9946","2014-04-07T16:28:16.007Z"
"204","43.625365","3.866805","95.5","0.0","0","2014-04-07T16:28:16.121Z"
"205","43.625472","3.866746","95.69999694824219","338.1714172363281","16.9397","2014-04-07T16:28:16.877Z"
"206","43.625548","3.866713","95.19999694824219","342.49371337890625","9.0998","2014-04-07T16:28:17.850Z"
"207","43.625623","3.866681","94.4000015258789","342.7797546386719","8.7502","2014-04-07T16:28:18.847Z"
"208","43.625623","3.866681","94.4000015258789","0.0","0","2014-04-07T16:28:18.861Z"
"209","43.625713","3.866649","93.5999984741211","345.51800537109375","10.4849","2014-04-07T16:28:19.846Z"
"210","43.625789","3.866611","93.5","340.0385437011719","8.0644","2014-04-07T16:28:20.960Z"
"211","43.625836","3.866562","94.0","322.8623352050781","7.5815","2014-04-07T16:28:21.824Z"
"212","43.625913","3.866531","93.30000305175781","343.6982727050781","8.6454","2014-04-07T16:28:22.855Z"
"213","43.62598","3.866496","94.19999694824219","339.2197265625","7.8676","2014-04-07T16:28:23.867Z"
"214","43.626059","3.866455","94.0999984741211","339.34356689453125","9.3151","2014-04-07T16:28:24.874Z"
"215","43.626127","3.866419","93.69999694824219","338.96466064453125","7.9986","2014-04-07T16:28:25.886Z"
"216","43.62619","3.866387","93.69999694824219","339.74737548828125","6.9468","2014-04-07T16:28:26.960Z"
"217","43.626254","3.866361","93.9000015258789","343.55841064453125","7.747","2014-04-07T16:28:27.917Z"
"218","43.626327","3.86633","93.4000015258789","342.85626220703125","8.6787","2014-04-07T16:28:28.895Z"
"219","43.626378","3.866299","93.80000305175781","336.17645263671875","6.2378","2014-04-07T16:28:29.888Z"
"220","43.626427","3.866262","93.5","331.254638671875","6.3103","2014-04-07T16:28:30.872Z"
"221","43.626487","3.866244","94.19999694824219","347.7061462402344","6.7219","2014-04-07T16:28:31.887Z"
"222","43.62655","3.866213","94.69999694824219","340.33111572265625","7.3743","2014-04-07T16:28:32.895Z"
"223","43.626604","3.866183","94.69999694824219","338.0229797363281","6.575","2014-04-07T16:28:33.879Z"
"224","43.626604","3.866183","94.69999694824219","0.0","0","2014-04-07T16:28:33.891Z"
"225","43.6267","3.866077","95.19999694824219","321.267822265625","6.8229","2014-04-07T16:28:35.895Z"
"226","43.626732","3.866029","94.80000305175781","312.54449462890625","5.0656","2014-04-07T16:28:36.933Z"
"227","43.626775","3.865982","94.5999984741211","321.55120849609375","6.3744","2014-04-07T16:28:37.890Z"
"228","43.626825","3.865931","94.5","323.46405029296875","6.6036","2014-04-07T16:28:38.937Z"
"229","43.626872","3.865883","94.0999984741211","323.4297790527344","6.7871","2014-04-07T16:28:39.895Z"
"230","43.626926","3.865835","94.0999984741211","327.1499938964844","7.2726","2014-04-07T16:28:40.877Z"
"231","43.626979","3.865786","94.19999694824219","326.115478515625","6.9816","2014-04-07T16:28:41.893Z"
"232","43.627032","3.865736","94.0999984741211","325.5777282714844","7.047","2014-04-07T16:28:42.906Z"
"233","43.627087","3.86569","94.0","328.7198181152344","7.1933","2014-04-07T16:28:43.900Z"
"234","43.627073","3.86561","95.0999984741211","256.454833984375","0.1143","2014-04-07T16:29:41.985Z"
"235","43.627134","3.865552","95.5999984741211","325.3680725097656","9.1929","2014-04-07T16:29:42.881Z"
"236","43.627134","3.865552","95.5999984741211","0.0","0","2014-04-07T16:29:42.896Z"
"237","43.627217","3.865478","96.19999694824219","327.071533203125","11.7505","2014-04-07T16:29:43.831Z"
"238","43.627245","3.865416","95.30000305175781","301.86981201171875","5.5902","2014-04-07T16:29:44.885Z"
"239","43.627301","3.86532","95.30000305175781","308.7661437988281","10.0882","2014-04-07T16:29:45.870Z"
"240","43.627355","3.865264","95.69999694824219","323.00921630859375","6.5317","2014-04-07T16:29:47.020Z"
"241","43.627409","3.865161","96.80000305175781","305.819580078125","11.9206","2014-04-07T16:29:47.880Z"
"242","43.627454","3.865103","96.9000015258789","316.8858947753906","7.1269","2014-04-07T16:29:48.841Z"
"243","43.627542","3.865027","97.0","327.8982238769531","11.6821","2014-04-07T16:29:49.829Z"
"244","43.627605","3.86495","99.0","318.40081787109375","8.8891","2014-04-07T16:29:50.882Z"
"245","43.627675","3.864876","100.19999694824219","322.479248046875","9.8059","2014-04-07T16:29:51.882Z"
"246","43.627722","3.864812","100.5","315.31304931640625","7.208","2014-04-07T16:29:52.901Z"
"247","43.627759","3.864752","100.4000015258789","310.3293762207031","6.8301","2014-04-07T16:29:53.831Z"
"248","43.627793","3.86469","100.19999694824219","307.0508117675781","5.8759","2014-04-07T16:29:54.898Z"
"249","43.627842","3.86462","100.19999694824219","313.94000244140625","7.9249","2014-04-07T16:29:55.888Z"
"250","43.627889","3.864556","100.9000015258789","315.3131103515625","6.2192","2014-04-07T16:29:57.069Z"
"251","43.627976","3.864497","100.9000015258789","333.7746887207031","14.1408","2014-04-07T16:29:57.831Z"
"252","43.627976","3.864497","100.9000015258789","0.0","0","2014-04-07T16:29:57.844Z"
"253","43.628071","3.864427","100.0999984741211","331.8427734375","12.0319","2014-04-07T16:29:58.839Z"
"254","43.628126","3.864359","100.5999984741211","318.0736083984375","7.9741","2014-04-07T16:29:59.869Z"
"255","43.628182","3.864281","100.80000305175781","314.66522216796875","8.8509","2014-04-07T16:30:00.869Z"
"256","43.62825","3.864226","100.4000015258789","329.56494140625","6.7095","2014-04-07T16:30:02.175Z"
"257","43.628317","3.864162","100.0","325.24468994140625","12.2274","2014-04-07T16:30:02.916Z"
"258","43.628393","3.864121","100.0999984741211","338.6014709472656","9.34","2014-04-07T16:30:03.887Z"
"259","43.628457","3.86408","100.0","335.0455322265625","7.7807","2014-04-07T16:30:04.895Z"
"260","43.628536","3.864031","100.19999694824219","335.7464294433594","9.6754","2014-04-07T16:30:05.890Z"
"261","43.628611","3.863994","100.0999984741211","340.284912109375","8.7641","2014-04-07T16:30:06.900Z"
"262","43.628691","3.86396","99.5999984741211","342.8439025878906","9.6798","2014-04-07T16:30:07.861Z"
"263","43.628755","3.863935","99.4000015258789","344.1590881347656","7.0935","2014-04-07T16:30:08.903Z"
"264","43.628829","3.863899","99.69999694824219","340.53790283203125","8.7287","2014-04-07T16:30:09.902Z"
"265","43.628907","3.863852","99.80000305175781","336.3614807128906","10.1611","2014-04-07T16:30:10.833Z"
"266","43.628965","3.863822","100.0","339.40814208984375","4.5589","2014-04-07T16:30:12.343Z"
"267","43.62904","3.863784","99.80000305175781","339.7947998046875","18.0841","2014-04-07T16:30:12.834Z"
"268","43.629109","3.863758","100.0999984741211","344.692626953125","7.6132","2014-04-07T16:30:13.878Z"
"269","43.629171","3.863715","100.0","333.2620849609375","7.0057","2014-04-07T16:30:14.979Z"
"270","43.629226","3.863685","99.69999694824219","338.38629150390625","7.5551","2014-04-07T16:30:15.849Z"
"271","43.629263","3.863645","100.0","321.8584899902344","4.978","2014-04-07T16:30:16.899Z"
